CustomerID;FirstName;LastName;Email;Phone;JoinDate;Tier;CurrentPoints;TransactionID;PurchaseDate;AmountSpent;PointsEarned;RewardID;RewardName;PointsRequired;RedemptionDate;PointsUsed
C0695;Thomas;Mokoena;thomas.mokoena695@example.com;555-8715;2024/10/15;Platinum;114;T03686;2025/02/26;0;845;;;;;
C0696;Aisha;Smith;aisha.smith696@example.com;555-8752;2024/09/18;Bronze;10317;T03687;2025/11/25;622.04;622;;;;;
C0697;Emma;Green;emma.green697@example.com;555-8789;2024/10/20;Silver;617;T03688;2025/02/24;468.47;468;R4;T-Shirt;2000;2025/08/15;2000
C0698;William;Moore;william.moore698@example.com;555-0000;2023/10/03;Gold;5739;T03689;2025/01/24;24.46;24;R1;$5 Gift Voucher;500;2025/01/28;500
C0699;Nomsa;Young;nomsa.young699@example.com;555-8863;2023/08/11;Platinum;2170;T03689;2025/02/11;683.58;684;;;;;
C0700;Sarah;Anderson;sarah.anderson700@example.com;555-8900;2024/03/02;Bronze;8286;T03691;2025/12/11;102.58;103;;;;;
C0701;James;Lewis;james.lewis701@example.com;555-8937;2023/01/20;Silver;3983;T03692;2022/12/21;718.15;718;;;;;
C0702;Amelia;Khumalo;amelia.khumalo702@example.com;555-8974;2023/04/04;Gold;1668;T03693;2025/10/23;907.31;907;R2;$10 Gift Voucher;1000;2025/01/24;1000
C0703;Sipho;Wilson;sipho.wilson703@example.com;555-9011;2024/08/23;Platinum;9912;T03694;2025/03/09;695.53;696;;;;;
C0704;Daniel;Nkosi;daniel.nkosi704@example.com;555-9048;2022/10/14;Bronze;3830;T03695;2025/04/10;690.56;691;;;;;
C0705;Emily;Williams;emily.williams705@example.com;555-9085;2023/03/22;Silver;115;T03696;2025/05/20;171.42;171;;;;;
C0706;Samuel;Wright;samuel.wright706@example.com;555-9122;2025/08/04;Gold;4011;T03697;2025/01/13;539.19;539;;;;;
C0707;Naledi;Martinez;;555-9159;2023/01/11;Platinum;1000;T03698;2025/10/24;995.1;995;;;;;
C0708;Olivia;Hall;olivia.hall708@example.com;555-9196;2025/02/01;Bronze;6517;T03699;2025/06/27;883.83;884;;Coffee Mug;1500;2025/06/27;1500
C0708;Olivia;Hall;olivia.hall708@example.com;555-9196;2025/02/01;Bronze;6517;T03699;2025/06/27;883.83;884;;Coffee Mug;1500;2025/06/27;1500
C0710;Lerato;Clark;lerato.clark710@example.com;555-9270;2022/11/19;Gold;5899;T03701;2025/06/11;558.8;559;;;;;
C0711;Jessica;Naidoo;jessica.naidoo711@example.com;555-9307;2024/05/06;Platinum;2293;T03702;2025/04/17;94.86;95;;;;;
C0712;Robert;Taylor;robert.taylor712@example.com;555-9344;2023/09/12;Bronze;1377;T03703;2025/10/22;468.73;469;R3;Coffee Mug;1500;2025/01/07;1500
C0713;Grace;Dlamini;grace.dlamini713@example.com;555-9381;2023/04/15;Silver;9105;T03704;2025/12/12;761.88;762;R3;Coffee Mug;1500;2025/04/30;1500
C0714;Peter;Johnson;peter.johnson714@example.com;555-9418;2022/02/22;Gold;14123;T03705;2025/02/18;565.97;566;;;;;
C0715;David;King;david.king715@example.com;555-9455;2023/07/04;Platinum;-500;T03706;2025/02/22;659.4;659;;;;;
C0716;Charlotte;Brown;charlotte.brown716@example.com;555-9492;2025/03/13;Bronze;12386;T03707;2025/08/06;927.59;928;R4;T-Shirt;2000;2025/02/20;2000
C0717;Thabo;Walker;thabo.walker717@example.com;555-9529;2024/04/09;Silver;8674;T03708;2025/05/05;711.32;711;R1;$10 Gift Voucher;500;2025/05/05;1000
C0718;Michael;Pillay;michael.pillay718@example.com;555-9566;2025/07/30;Gold;5199;T03709;2025/04/17;813.68;814;;;;;
C0719;Sophia;davis;sophia.davis719@example.com;555-9603;2025/09/12;Platinum;333;T03710;2025/09/02;867.03;867;R3;Coffee Mug;1500;2025/02/02;1500
C0720;Thomas;Mokoena;thomas.mokoena720@example.com;555-9640;2024/04/17;Bronze;1220;T03711;2025/05/13;775.93;776;;;;;
C0721;Aisha;Smith;aisha.smith721@example.com;555-9677;2024/02/24;Silver;871;T03712;2025/11/16;815.95;816;R5;Free Shipping;750;2025/03/03;750
C0722;EMMA;Green;emma.green722@example.com;555-9714;2022/03/30;Gold;6791;T03713;2025/04/20;966.66;967;R99;Unknown Reward;999;2025/04/20;999
C0723;William;Moore;william.moore723@example.com;555-9751;2023/04/15;Platinum;8805;T03714;2025/07/15;520.94;521;;;;;
C0724;Nomsa;Young;nomsa.young724@example.com;555-9788;2025/10/14;Bronze;14331;T03715;2025/05/18;991.66;992;;;;;
C0725;Sarah;Anderson;sarah.anderson725@example.com;555-9825;2024/05/29;Silver;9492;T03716;2025/04/17;796.79;797;;;;;
C0726; James ;Lewis;james.lewis726@example.com;555-9862;2023/10/22;Gold;13236;T03717;2025/05/14;239.67;240;R2;$10 Gift Voucher;1000;2025/02/17;1000
C0727;Amelia;Khumalo;amelia.khumalo727@example.com;555-9899;2023/07/12;Platinum;11808;T03718;2025/01/31;883.02;883;R4;T-Shirt;2000;2025/10/17;2000
C0728;Sipho;Wilson;sipho.wilson728@example.com;555-9936;2024/10/12;Bronze;5725;T03719;2025/10/11;508.09;508;R3;Coffee Mug;1500;2025/08/26;1500
C0729;Daniel;Nkosi;daniel.nkosi729@example.com;555-0000;2023/10/04;Silver;11918;T03720;2025/08/01;451.23;451;;;;;
C0730;Emily;Williams;emily.williams730@example.com;555-1010;2023/10/13;gold;12908;T03721;2025/08/06;307.24;307;;;;;
C0731;Samuel;Wright;samuel.wright731@example.com;555-1047;2025/10/12;Platinum;7689;T03722;2025/07/27;400.4;400;R1;$5 Gift Voucher;500;2025/05/28;500
C0732;Naledi;Martinez;naledi.martinez732@example.com;;2023/11/21;Bronze;7289;T03723;2025/07/02;213.83;214;R4;T-Shirt;2000;2025/10/30;2000
C0733;Olivia;Hall;olivia.hall733@example.com;555-1121;2022/11/03;Silver;8775;T03724;2025/03/04;887.36;887;;;;;
C0734;Joseph;Botha;joseph.botha734@example.com;555-1158;2022/12/15;Gold;3942;T03725;2025/11/08;711.05;711;R7;;7500;;
C0735;Lerato;Clark;lerato.clark735@example.com;555-1195;2025/03/11;Platinum;4078;T03726;2025/11/20;934.66;935;;;;;
C0736;Jessica;Naidoo;jessica.naidoo736@example.com;555-1232;2022/11/21;Bronze;5384;T03727;2025/08/13;50.39;50;;;;;
C0737;Robert;Taylor;robert.taylor737@example.com;555-1269;2022/10/15;Silver;8525;T03728;2025/08/30;291.05;291;R7;Wireless Earbuds;7500;2025/10/10;7500
C0738;Grace;Dlamini;grace.dlamini738@example.com;555-1306;2025/04/27;Gold;13402;;2025/02/21;461.96;462;;;;;
C0739;Peter;Johnson;peter.johnson739@example.com;555-1343;2025/05/28;Platinum;3778;T03730;2025/07/28;737.42;737;;;;;
C0740;David;King;david.king740@example.com;555-1380;2025/01/03;Bronze;7902;T03730;2025/05/16;924.51;925;;;;;
C0741;Charlotte;Brown;charlotte.brown741@example.com;555-1417;2024/02/15;Silver;14148;T03732;2025/01/31;500.6;501;;;;;
C0742;Thabo;Walker;thabo.walker742@example.com;555-1454;2025/02/18;Gold;10665;T03733;2025/04/26;824.78;825;;;;;
C0743;Michael;Pillay;michael.pillay743@example.com;555-1491;2025/06/11;Platinum;8131;T03734;2025/05/16;321.09;321;R6;VIP Event Access;5000;2025/11/01;5000
C0744;Sophia;Davis;sophia.davis744@example.com;(555) 1528;2023/07/25;BRONZE;5491;T03735;2025/03/02;235.26;235;;;;;
C0745;Thomas;Mokoena;thomas.mokoena745@example.com;555-1565;2024/05/11;Silver;6299;T03736;2025/05/20;973.29;973;;;;;
C0746;Aisha;Smith;DUPLICATE.CUSTOMER@EXAMPLE.COM;555-1602;2022/02/13;Gold;6084;T03737;2025/10/05;328.5;-100;;;;;
C0747;Emma;Green; emma.green747@example.com ;555-1639;2022/10/12;Platinum;6213;T03738;2025/01/23;-901.3;901;;;;;
C0748;William;Moore;william.moore748@example.com;555-1676;2024/10/15;Bronze;7029;T03739;2025/03/03;616.0;616;R1;$5 Gift Voucher;500;2025/08/29;500
C0749;Nomsa;Young;nomsa.young749@example.com;555-1713;2025/01/17;Silver;5784;T03740;2025/08/26;43.07;43;;;;;
C0750;Sarah;Anderson;;555-1750;2023/04/05;Gold;7187;T03741;2025/01/12;503.88;504;R4;T-Shirt;2000;2025/12/16;2000
C0751;James;Lewis;james.lewis751@example.com;555-1787;2025/04/04;Platinum;2926;T03742;2025/02/01;405.1;405;;;;;
C0752;Amelia;Khumalo;amelia.khumalo752@example.com;555-1824;2025/06/01;Bronze;10249;T03743;2025/12/03;788.61;789;;;;;
C0753;Sipho;Wilson;sipho.wilson753@example.com;555-1861;2023/11/10;Silver;9127;T03744;2025/06/23;452.06;452;;;;;
C0754;Daniel;Nkosi;daniel.nkosi754@example.com;555-1898;2023/02/10; Gold ;11816;T03745;2025/09/21;582.49;582;;;;;
C0755;Emily;Williams;emily.williams755@example.com;555-1935;2022/11/02;Platinum;3910;T03746;2025/07/07;855.45;855;R3;Coffee Mug;1500;2025/09/10;1500
C0756;Samuel;Wright;samuel.wright756@example.com;555-1972;2025/04/17;Bronze;5062;T03747;2025/09/10;70.35;70;R3;Coffee Mug;1500;2025/04/13;1500
C0757;Naledi;Martinez;naledi.martinez757@example.com;555-2009;2022/10/01;Silver;6275;T03748;2025/07/07;296.16;296;;;;;
 C0758 ;Olivia;Hall;olivia.hall758@example.com;555-2046;2024/10/09;Gold;6152;T03749;2025/01/02;210.28;210;;;;;
 C0758 ;Olivia;Hall;olivia.hall758@example.com;555-2046;2024/10/09;Gold;6152;T03749;2025/01/02;210.28;210;;;;;
C0760;Lerato;Clark;lerato.clark760@example.com;555-0000;2024/12/16;Bronze;12114;T03751;2025/03/04;722.97;723;;;;;
C0761;Jessica;Naidoo;jessica.naidoo761example.com;555-2157;2024/06/02;Silver;12505;T03752;2025/02/13;664.76;6650;;;;;
C0762;Robert;Taylor;robert.taylor762@example.com;555-2194;2022/08/21;Platnium;14837;T03753;2025/05/27;737.34;737;R7;Wireless Earbuds;7500;2025/09/27;7500
C0763;Grace;Dlamini;grace.dlamini763@example.com;555-2231;2025/01/14;Platinum;14183;T03754;2025/12/27;783.54;784;R3;Coffee Mug;1500;2025/04/01;1500
C0764;Peter;Johnson;peter.johnson764@example.com;555-2268;2024/01/07;Bronze;3659;T03755;2025/04/01;315.65;316;;;;;
C0765;David;King;david.king765@example.com;555-2305;2023/12/19;Silver;13740;T03756;2025/01/15;176.81;177;;;;;
C0766;Charlotte;Brown;charlotte.brown766@example.com;555-2342;2024/02/12;Gold;6664;T03757;2025/08/03;858.12;858;;;;;
C0767;Thabo;Walker;thabo.walker767@example.com;555-2379;2022/11/04;Platinum;14770;T03758;2025/06/27;461.57;462;;;;;
C0768;Michael;Pillay;michael.pillay768@example.com;555-2416;2024/10/24;Bronze;2989;T03759;2025/11/28;764.11;764;;;;;
C0769;SOPHIA;Davis;sophia.davis769@example.com;555-2453;2025/09/11;Silver;11919;T03760;2025/03/22;772.97;773;;;;;
C0770;Thomas;Mokoena;thomas.mokoena770@example.com;555-2490;2022/05/31;Gold;3773;T03761;2025/07/18;252.09;252;R3;Coffee Mug;1500;2025/02/13;1500
C0771;Aisha;Smith;aisha.smith771@example.com;555-2527;2023/07/21;Platinum;14861;T03762;2025/10/26;674.49;674;;;;;
C0772;Emma;green;emma.green772@example.com;555-2564;2023/10/31;Bronze;5309;T03763;2023/10/01;387.44;387;;;;;
C0773;William;Moore;william.moore773@example.com;555-2601;2022/07/20;Silver;602;T03764;2025/08/15;39.31;39;;;;;
C0774;Nomsa;Young;nomsa.young774@example.com;555-2638;2025/04/05;Gold;13826;T03765;2025/12/19;142.7;143;;;;;
C0775;Sarah;Anderson;sarah.anderson775@example.com;555-2675;2023/12/23;Platinum;19;T03766;2025/07/04;531.79;532;;;;;
C0776;James;Lewis;james.lewis776@example.com;555-2712;2023/04/29;Bronze;6625;T03767;2025/10/23;447.13;447;R3;Coffee Mug;1500;2025/11/22;1500
C0777;;Khumalo;amelia.khumalo777@example.com;555-2749;2025/12/03;Silver;5166;T03768;2025/05/31;461.46;461;;;;;
C0778;Sipho;Wilson;sipho.wilson778@example.com;555-2786;2022/09/13;Gold;747;T03769;2025/08/13;775.21;775;;;;;
C0779;Daniel;Nkosi;daniel.nkosi779@example.com;555-2823;2022/09/06;Platinum;7199;T03770;2025/09/26;43.61;44;;;;;
C0780;Emily;Williams;emily.williams780@example.com;555-2860;2025/08/18;Bronze;13157;T03771;2025/08/02;413.04;413;;;;;
C0781;Samuel;Wright;samuel.wright781@example.com;555-2897;2022/02/10;Silver;2714;T03771;2025/05/14;903.52;904;;;;;
C0782;Naledi;Martinez;naledi.martinez782@example.com;555-2934;2022/11/12;Gold;8285;T03773;2025/08/30;481.53;482;;;;;
C0783;Olivia;Hall;duplicate.customer@example.com;555-2971;2023/07/18;Platinum;597;T03774;2025/05/25;329.64;330;;;;;
c0784;Joseph;Botha;joseph.botha784@example.com;555-3008;2025/06/12;Bronze;7853;T03775;2025/12/25;401.68;402;;;;;
C0785; Lerato ;Clark;lerato.clark785@example.com;555-3045;2022/02/05;Silver;506;T03776;2025/03/02;137.27;137;;;;;
C0786;Jessica;Naidoo;jessica.naidoo786@example.com;555-3082;2025/05/21;Gold;567;T03777;2025/03/28;231.37;231;R2;$10 Gift Voucher;1000;2025/10/23;1000
C0787;Robert;Taylor;robert.taylor787@example.com;555-3119;2023/12/09;Platinum;7112;T03778;2025/11/17;497.96;498;;;;;
C0788;Grace;Dlamini;grace.dlamini788@example.com;555-3156;2023/10/29;Bronze;6630;T03779;2025/03/31;931.88;932;R5;Free Shipping;750;2025/03/24;750
C0789;Peter;Johnson;peter.johnson789@example.com;555-3193;2023/02/22;Silver;6417;T03780;2025/09/22;498.84;499;R7;Wireless Earbuds;7500;2025/01/17;7500
C0790;David;King;david.king790@example.com;555-3230;2022/03/06;Gold;3696;T03781;2025/12/19;536.19;536;;;;;
C0791;Charlotte;Brown;charlotte.brown791@example.com;555-0000;2025/09/14;platinum;10150;T03782;2025/05/25;523.48;523;;;;;
C0792;Thabo;Walker;thabo.walker792@example.com;555-3304;2024/03/31;Bronze;9151;T03783;2025/12/19;0;190;;;;;
C0793;Michael;Pillay;;555-3341;2023/08/07;Silver;1933;T03784;2025/05/10;876.72;877;;;;;
C0794;Sophia;Davis;sophia.davis794@example.com;555-3378;2025/03/18;Gold;9444;T03785;2025/12/23;89.09;89;;;;;
C0795;Thomas;Mokoena;thomas.mokoena795@example.com;555-3415;2024/05/30;Platinum;14016;T03786;2025/03/18;538.82;539;R6;VIP Event Access;5000;2025/07/12;5000
C0796;Aisha;Smith;aisha.smith796@example.com;555-3452;2024/02/26;Bronze;4448;T03787;2025/05/05;937.2;937;;;;;
C0797;Emma;Green;emma.green797@example.com;555-3489;2022/02/02;Silver;8946;T03788;2025/12/26;232.19;232;;;;;
C0798;William;Moore;william.moore798@example.com;555-3526;2022/06/23;Gold;4038;T03789;2025/10/04;95.62;96;;;;;
C0799;Nomsa;Young;nomsa.young799@example.com;555-3563;2025/06/28;Platinum;10862;T03790;2025/06/10;942.65;943;;;;;
C0800;Sarah;Anderson;sarah.anderson800@example.com;555-3600;2024/11/30;Bronze;11645;T03791;2025/09/11;401.82;402;R4;T-Shirt;2000;2025/11/13;2000
C0801;James;Lewis;james.lewis801@example.com;555-3637;2022/12/26;Silver;12322;T03792;2025/12/11;36.07;36;R99;Unknown Reward;999;2025/12/11;999
C0802;Amelia;Khumalo;amelia.khumalo802@example.com;555-3674;2023/09/25;Gold;12528;T03793;2025/12/03;43.33;43;;;;;
C0803;Sipho;Wilson;sipho.wilson803@example.com;555-3711;2023/06/28;Platinum;13010;T03794;2025/02/14;103.25;103;R1;$5 Gift Voucher;500;2025/09/10;500
C0804;Daniel;Nkosi;daniel.nkosi804@example.com;555-3748;2022/10/30;Bronze;9322;T03795;2025/07/25;693.07;693;;;;;
C0805;Emily;Williams;emily.williams805@example.com;;2024/01/07;Silver;4528;T03796;2025/07/14;267.56;268;;;;;
C0806;Samuel;Wright;samuel.wright806@example.com;555-3822;2025/04/22;Gold;13669;T03797;2025/01/18;382.48;382;R3;Coffee Mug;1500;2025/04/22;1500
C0807;Naledi;Martinez;naledi.martinez807@example.com;555-3859;2024/05/05;Platinum;13038;T03798;2025/12/23;186.72;187;;;;;
C0808;Olivia;Hall;olivia.hall808@example.com;555-3896;2024/10/27;Bronze;;T03799;2025/12/22;335.01;335;;;;;
C0808;Olivia;Hall;olivia.hall808@example.com;555-3896;2024/10/27;Bronze;;T03799;2025/12/22;335.01;335;;;;;
;Lerato;Clark;lerato.clark810@example.com;555-3970;2023/04/25;Gold;1358;T03801;2025/05/14;964.09;964;;;;;
C0811;Jessica;Naidoo;jessica.naidoo811@example.com;555-4007;2024/02/14;Platinum;10047;T03802;2025/10/17;707.67;708;;;;;
C0812;Robert;Taylor;robert.taylor812@example.com;555-4044;2024/01/31;Bronze;7434;T03803;2025/08/08;79.59;80;;;;;
C0813;Grace;Dlamini;grace.dlamini813@example.com;555-4081;2024/11/30;Silver;3823;T03804;2025/08/26;779.8;780;R4;T-Shirt;2000;2025/04/10;2000
C0814;Peter;Johnson;peter.johnson814@example.com;555-4118;2022/05/13;Gold;13980;T03805;2025/04/01;278.7;279;R5;Free Shipping;750;2025/05/02;750
C0815;David;King;david.king815@example.com;555-4155;2022/12/25;;13270;T03806;2025/05/31;913.02;913;;;;;
C0816;CHARLOTTE;Brown;charlotte.brown816@example.com;555-4192;2024/02/21;Bronze;4463;T03807;2025/10/30;501.93;502;;;;;
C0817;Thabo;Walker;thabo.walker817@example.com;555-4229;2025/10/22;Silver;11392;T03808;2025/05/03;805.42;805;;;;;
C0818;Michael;Pillay;michael.pillay818@example.com;555-4266;2025/02/07;Gold;5293;T03809;2025/04/11;70.08;70;R6;VIP Event Access;5000;2025/11/17;5000
C0819;Sophia;Davis;sophia.davis819@example.com;555-4303;2024/07/26;Platinum;3581;T03810;2025/01/26;;881;;;;;
C0820;Thomas;Mokoena;duplicate.customer@example.com;555-4340;2022/01/17;Bronze;5570;T03811;2025/07/20;505.56;506;R1;$10 Gift Voucher;500;2025/07/20;1000
C0821;Aisha;Smith;aisha.smith821@example.com;555-4377;2025/01/13;Silver;814;T03812;2025/02/06;934.58;935;;;;;
C0822;Emma;Green;emma.green822@example.com;555-0000;2025/07/08;Gold;11832;T03812;2025/03/30;52.39;52;;;;;
C0823;William;Moore;william.moore823@example.com;555-4451;2023/09/05;Platinum;9437;T03814;2025/04/06;358.22;358;;;;;
C0824;Nomsa;Young;nomsa.young824@example.com;555-4488;2022/10/30;Bronze;-500;T03815;2025/11/04;787.55;788;;;;;
C0825;Sarah;anderson;sarah.anderson825@example.com;555-4525;2022/03/06;Silver;633;T03816;2025/09/02;678.32;678;R6;VIP Event Access;5000;2025/01/08;5000
C0826;James;Lewis;james.lewis826@example.com;555-4562;2022/05/25;Gold;1340;T03817;2025/06/05;515.28;515;R6;VIP Event Access;5000;2025/10/14;5000
C0827;Amelia;Khumalo;amelia.khumalo827@example.com;(555) 4599;2025/08/05;PLATINUM;4967;T03818;2025/07/15;786.38;786;;;;;
C0828;Sipho;Wilson;sipho.wilson828example.com;555-4636;2023/02/15;Bronze;13300;T03819;2025/04/16;834.26;8340;;;;;
C0829;Daniel;Nkosi;daniel.nkosi829@example.com;555-4673;;Silver;9281;T03820;2025/01/02;472.07;472;;;;;
C0830;Emily;Williams;emily.williams830@example.com;555-4710;2022/11/26;Gold;7976;T03821;2025/01/07;542.56;543;;;;;
C0831;Samuel;Wright;samuel.wright831@example.com;555-4747;2022/07/20;Platinum;13675;T03822;2025/12/30;171.79;172;;;;;
C0832;Naledi;Martinez;naledi.martinez832@example.com;555-4784;2023/01/08;Bronze;8043;T03823;2025/09/28;684.61;685;R4;T-Shirt;2000;2025/10/08;2000
C0833;Olivia;Hall;olivia.hall833@example.com;555-4821;2024/08/05;Silver;7943;T03824;2025/12/06;456.17;456;;;;;
C0834;Joseph;Botha;joseph.botha834@example.com;555-4858;2023/06/06;Gold;12044;T03825;2025/01/10;998.91;999;;;;;
C0835;Lerato;Clark;lerato.clark835@example.com;555-4895;2022/05/29;Platinum;4578;T03826;2025/08/05;872.66;873;;;;;
C0836;Jessica;Naidoo;  ;555-4932;2025/06/24;Bronze;4757;T03827;2025/10/08;-592.81;593;;;;;
C0837;Robert;Taylor;robert.taylor837@example.com;555-4969;2025/04/25;Silver;4910;T03828;2025/12/30;512.67;513;;;;;
C0838;Grace;Dlamini;grace.dlamini838@example.com;555-5006;2022/03/04;Gold;1842;T03829;2025/02/10;102.77;103;;;;;
C0839;Peter;Johnson;peter.johnson839@example.com;555-5043;2023/09/29;Platinum;13956;T03830;2025/09/05;965.96;966;R6;VIP Event Access;5000;2025/02/26;5000
C0840;David;King;david.king840@example.com;555-5080;2025/01/28;Bronze;748;T03831;2025/06/18;514.84;515;;;;;
C0841;Charlotte;Brown;charlotte.brown841@example.com;555-5117;2023/09/17;Silver;14705;T03832;2025/11/12;666.26;666;;;;;
C0842;Thabo;Walker;thabo.walker842@example.com;555-5154;2022/05/31;Gold;1806;T03833;2025/12/30;989.24;989;;;;;
C0843;Michael;Pillay;michael.pillay843@example.com;555-5191;2022/07/26;Platinum;4934;T03834;2022/06/26;261.55;262;;;;;
C0844; Sophia ;Davis;sophia.davis844@example.com;555-5228;2022/09/27;Bronze;5026;T03835;2025/09/24;763.45;763;;;;;
C0845;Thomas;Mokoena;thomas.mokoena845@example.com;555-5265;2024/02/18;Silver;3803;T03836;2025/09/24;703.72;704;;Coffee Mug;1500;2025/09/24;1500
C0846;Aisha;Smith;aisha.smith846@example.com;555-5302;2022/05/25;Gold;8086;T03837;2025/03/28;758.55;759;R4;T-Shirt;2000;2025/03/14;2000
C0847;Emma;Green;EMMA.GREEN847@EXAMPLE.COM;555-5339;2024/08/05;Platinum;10272;T03838;2025/08/07;729.33;-100;;;;;
C0848;William;Moore;william.moore848@example.com;555-5376;2025/01/04;Bronze;12096;T03839;2025/02/22;721.68;722;;;;;
C0849;Nomsa;Young;nomsa.young849@example.com;555-5413;2025/12/28;Silver;7221;T03840;2025/05/22;155.48;155;;;;;
C0850;Sarah;;sarah.anderson850@example.com;555-5450;2022/07/13;Gold;2726;T03841;2025/07/04;602.7;603;;;;;
C0851;James;Lewis;james.lewis851@example.com;555-5487;2025/10/29;Platinum;13859;;2025/02/09;248.91;249;;;;;
C0852;Amelia;Khumalo;amelia.khumalo852@example.com;555-5524;2025/09/25;bronze;3606;T03843;2025/08/03;353.2;353;R7;Wireless Earbuds;7500;2025/12/09;7500
C0853;Sipho;Wilson;sipho.wilson853@example.com;555-0000;2025/09/27;Silver;9355;T03844;2025/10/09;975.61;976;;;;;
C0854;Daniel;Nkosi;daniel.nkosi854@example.com;555-5598;2023/04/26;Gold;13872;T03845;2025/08/16;212.71;213;;;;;
C0855;Emily;Williams;emily.williams855@example.com;555-5635;2022/07/14;Platinum;12275;T03846;2025/01/25;757.64;758;;;;;
C0856;Samuel;Wright;samuel.wright856@example.com;555-5672;2023/12/02;Bronze;13470;T03847;2025/01/31;457.94;458;R6;VIP Event Access;5000;2025/09/22;5000
C0857;Naledi;Martinez;duplicate.customer@example.com;555-5709;2025/01/13;Silver;10878;T03848;2025/12/14;244.84;245;;;;;
C0858;Olivia;Hall;olivia.hall858@example.com;555-5746;2022/08/29;Gold;6122;T03849;2025/02/22;704.87;705;R1;$5 Gift Voucher;500;2025/01/21;500
C0858;Olivia;Hall;olivia.hall858@example.com;555-5746;2022/08/29;Gold;6122;T03849;2025/02/22;704.87;705;R1;$5 Gift Voucher;500;2025/01/21;500
C0860;Lerato;Clark;lerato.clark860@example.com;555-5820;2025/12/02;Bronze;12770;T03851;2025/05/18;407.26;407;R2;$10 Gift Voucher;1000;2025/02/19;1000
C0861;Jessica;Naidoo;jessica.naidoo861@example.com;555-5857;2024/04/29; Silver ;12799;T03852;2025/08/29;637.68;638;;;;;
C0862;Robert;Taylor;robert.taylor862@example.com;555-5894;2024/01/24;Gold;13977;T03853;2025/03/14;713.81;714;;;;;
C0863;GRACE;Dlamini;grace.dlamini863@example.com;555-5931;2023/09/26;Platinum;2636;T03853;2025/04/21;144.41;144;;;;;
C0864;Peter;Johnson;peter.johnson864@example.com;555-5968;2022/11/22;Bronze;589;T03855;2025/10/01;922.72;923;R4;T-Shirt;2000;2025/05/04;2000
C0865;David;King;david.king865@example.com;555-6005;2022/09/20;Silver;7450;T03856;2025/11/25;869.41;869;;;;;
C0866;Charlotte;Brown;charlotte.brown866@example.com;555-6042;2022/05/23;Gold;5402;T03857;2025/11/29;48.09;48;R7;Wireless Earbuds;7500;2025/03/22;7500
C0867;Thabo;Walker;thabo.walker867@example.com;555-6079;2023/03/05;Platinum;5549;T03858;2025/07/23;21.79;22;;;;;
C0868;Michael;Pillay;michael.pillay868@example.com;555-6116;2023/08/23;Bronze;12945;T03859;2025/12/08;332.78;333;R6;VIP Event Access;5000;2025/04/20;5000
C0869;Sophia;Davis;sophia.davis869@example.com;555-6153;2025/10/12;Silver;1632;T03860;2025/01/20;215.35;215;;;;;
C0870;Thomas;Mokoena;thomas.mokoena870@example.com;555-6190;2025/11/03;Gold;5862;T03861;2025/06/16;619.0;619;;;;;
C0871;Aisha;Smith;aisha.smith871@example.com;555-6227;2022/01/14;Platinum;134;T03862;2025/11/22;347.64;348;R4;T-Shirt;2000;2025/11/11;2000
C0872;Emma;Green;emma.green872@example.com;555-6264;2023/03/01;Bronze;7619;T03863;2025/02/26;163.83;164;;;;;
C0873;William;Moore;william.moore873@example.com;555-6301;2024/04/14;Silver;10276;T03864;2025/04/22;865.74;866;;;;;
C0874;Nomsa;Young;nomsa.young874@example.com;555-6338;2023/01/27;Gold;11095;T03865;2025/07/07;453.79;454;;;;;
C0875;Sarah;Anderson;sarah.anderson875@example.com;555-6375;2025/06/01;Platinum;2373;T03866;2025/10/26;107.11;107;;;;;
C0876;James;Lewis;james.lewis876@example.com;555-6412;2023/09/12;Bronze;12103;T03867;2025/02/22;317.99;318;R7;Wireless Earbuds;7500;2025/09/24;7500
C0877;Amelia;Khumalo;amelia.khumalo877@example.com;555-6449;2022/06/17;Silver;1387;T03868;2025/09/29;266.26;266;;;;;
C0878;Sipho;wilson;sipho.wilson878@example.com;;2024/07/23;Gold;3128;T03869;2025/03/12;198.05;198;;;;;
C0879;Daniel;Nkosi;;555-6523;2023/09/22;Platinum;1264;T03870;2025/11/15;311.22;311;R5;Free Shipping;750;2025/05/16;750
C0880;Emily;Williams;emily.williams880@example.com;555-6560;2023/09/11;Bronze;2765;T03871;2025/04/13;913.14;913;R99;Unknown Reward;999;2025/04/13;999
C0881;Samuel;Wright;samuel.wright881@example.com;555-6597;2022/06/21;Silver;11197;T03872;2025/02/26;918.45;918;;;;;
C0882;Naledi;Martinez;naledi.martinez882@example.com;555-6634;2024/04/18;Gold;2460;T03873;2025/02/03;840.2;840;;;;;
C0883;Olivia;Hall;olivia.hall883@example.com;555-6671;2024/01/12;Platinum;4518;T03874;2025/04/26;194.01;194;R7;;7500;;
C0884;Joseph;Botha;joseph.botha884@example.com;555-0000;2022/05/07;Bronze;9730;T03875;2025/05/26;287.44;287;;;;;
C0885;Lerato;Clark;lerato.clark885@example.com;555-6745;2023/05/22;Silver;13743;T03876;2025/01/12;467.72;468;;;;;
C0886;Jessica;Naidoo;jessica.naidoo886@example.com;555-6782;2025/09/21;Gold;12502;T03877;2025/06/13;870.91;871;;;;;
C0887;Robert;Taylor;robert.taylor887@example.com;555-6819;2023/10/18;Platinum;7527;T03878;2025/10/23;345.0;345;;;;;
